locus,alleles,trait_type,phenocode,pheno_sex,coding,modifier,pop,description,Pvalue
X:153764217,"[""C"",""T""]",phecode,459,both_sexes,NA,NA,EUR,Other disorders of circulatory system,0.44281
X:153764217,"[""C"",""T""]",phecode,496.2,both_sexes,NA,NA,EUR,Chronic bronchitis,0.24322
X:153764217,"[""C"",""T""]",phecode,496.21,both_sexes,NA,NA,EUR,Obstructive chronic bronchitis,0.2335
X:153764217,"[""C"",""T""]",phecode,530,both_sexes,NA,NA,EUR,Diseases of esophagus,0.90858
X:153764217,"[""C"",""T""]",phecode,530,both_sexes,NA,NA,MID,Diseases of esophagus,0.25556
X:153764217,"[""C"",""T""]",phecode,530.1,both_sexes,NA,NA,EUR,"Esophagitis, GERD and related diseases",0.95588
X:153764217,"[""C"",""T""]",phecode,530.1,both_sexes,NA,NA,MID,"Esophagitis, GERD and related diseases",0.20967
X:153764217,"[""C"",""T""]",phecode,530.11,both_sexes,NA,NA,EUR,GERD,0.64691
X:153764217,"[""C"",""T""]",phecode,530.11,both_sexes,NA,NA,MID,GERD,0.073461
X:153764217,"[""C"",""T""]",phecode,550,both_sexes,NA,NA,EUR,Abdominal hernia,0.76551
X:153764217,"[""C"",""T""]",phecode,550.2,both_sexes,NA,NA,EUR,Diaphragmatic hernia,0.37758
X:153764217,"[""C"",""T""]",phecode,550.2,both_sexes,NA,NA,MID,Diaphragmatic hernia,0.027732
X:153764217,"[""C"",""T""]",phecode,558,both_sexes,NA,NA,EUR,Noninfectious gastroenteritis,0.14975
X:153764217,"[""C"",""T""]",phecode,594,both_sexes,NA,NA,EUR,Urinary calculus,0.39636
X:153764217,"[""C"",""T""]",phecode,716,both_sexes,NA,NA,EUR,Other arthropathies,0.13893
X:153764217,"[""C"",""T""]",phecode,716.2,both_sexes,NA,NA,EUR,Unspecified monoarthritis,0.22629
X:153764217,"[""C"",""T""]",phecode,716.9,both_sexes,NA,NA,EUR,Arthropathy NOS,0.13392
X:153764217,"[""C"",""T""]",phecode,740,both_sexes,NA,NA,EUR,Osteoarthrosis,0.35177
X:153764217,"[""C"",""T""]",phecode,785,both_sexes,NA,NA,EUR,Abdominal pain,0.0050224
X:153764217,"[""C"",""T""]",phecode,835,both_sexes,NA,NA,EUR,Internal derangement of knee,0.38099
X:153764217,"[""C"",""T""]",phecode,835,both_sexes,NA,NA,MID,Internal derangement of knee,0.13276
X:153764217,"[""C"",""T""]",phecode,960,both_sexes,NA,NA,EUR,Poisoning by antibiotics,0.71607
X:153764217,"[""C"",""T""]",phecode,960.2,both_sexes,NA,NA,EUR,Allergy/adverse effect of penicillin,0.88175
X:153764217,"[""C"",""T""]",prescriptions,ACE inhibitor|anti-hypertensive,both_sexes,NA,NA,EUR,NA,0.61771
X:153764217,"[""C"",""T""]",prescriptions,ACE inhibitor|anti-hypertensive,both_sexes,NA,NA,MID,NA,0.87935
X:153764217,"[""C"",""T""]",prescriptions,GABA agonist|sedative,both_sexes,NA,NA,AFR,NA,0.12893
X:153764217,"[""C"",""T""]",prescriptions,GABA agonist|sedative,both_sexes,NA,NA,EUR,NA,0.37725
X:153764217,"[""C"",""T""]",prescriptions,amlodipine,both_sexes,NA,NA,EUR,NA,0.71715
X:153764217,"[""C"",""T""]",prescriptions,amoxicillin/clavulanic acid,both_sexes,NA,NA,EUR,NA,0.32734
X:153764217,"[""C"",""T""]",prescriptions,amoxicillin/clavulanic acid,both_sexes,NA,NA,MID,NA,0.38974
X:153764217,"[""C"",""T""]",prescriptions,antipyretic,both_sexes,NA,NA,EUR,NA,0.90463
X:153764217,"[""C"",""T""]",prescriptions,antispasmodic,both_sexes,NA,NA,AFR,NA,0.21543
X:153764217,"[""C"",""T""]",prescriptions,antispasmodic,both_sexes,NA,NA,EUR,NA,0.11567
X:153764217,"[""C"",""T""]",prescriptions,bendroflumethiazide,both_sexes,NA,NA,EUR,NA,0.97373
X:153764217,"[""C"",""T""]",prescriptions,beta-lactam antibiotic|beta-lactamase inhibitor|antibiotic,both_sexes,NA,NA,EUR,NA,0.32734
X:153764217,"[""C"",""T""]",prescriptions,beta-lactam antibiotic|beta-lactamase inhibitor|antibiotic,both_sexes,NA,NA,MID,NA,0.38974
X:153764217,"[""C"",""T""]",prescriptions,biguanides|diabetes,both_sexes,NA,NA,AFR,NA,0.95381
X:153764217,"[""C"",""T""]",prescriptions,calcium channel blocker|dihydropyridine|anti-hypertensive,both_sexes,NA,NA,EUR,NA,0.63514
X:153764217,"[""C"",""T""]",prescriptions,citalopram,both_sexes,NA,NA,AFR,NA,0.073731
X:153764217,"[""C"",""T""]",prescriptions,citalopram,both_sexes,NA,NA,EUR,NA,0.68351
X:153764217,"[""C"",""T""]",prescriptions,clarithromycin,both_sexes,NA,NA,AFR,NA,0.6487
X:153764217,"[""C"",""T""]",prescriptions,clarithromycin,both_sexes,NA,NA,EUR,NA,0.51831
X:153764217,"[""C"",""T""]",prescriptions,latanoprost,both_sexes,NA,NA,EUR,NA,0.030212
X:153764217,"[""C"",""T""]",prescriptions,mebeverine,both_sexes,NA,NA,AFR,NA,0.36122
X:153764217,"[""C"",""T""]",prescriptions,mebeverine,both_sexes,NA,NA,EUR,NA,0.086862
X:153764217,"[""C"",""T""]",prescriptions,opioid analgesic|selective serotonin re-uptake inhibitor|norepinephrine re-uptake inhibitor,both_sexes,NA,NA,EUR,NA,0.5563
X:153764217,"[""C"",""T""]",prescriptions,paracetamol,both_sexes,NA,NA,EUR,NA,0.90463
X:153764217,"[""C"",""T""]",prescriptions,selective serotonin re-uptake inhibitor|SSRI,both_sexes,NA,NA,AFR,NA,0.03507
X:153764217,"[""C"",""T""]",prescriptions,selective serotonin re-uptake inhibitor|SSRI,both_sexes,NA,NA,EUR,NA,0.9931
X:153764217,"[""C"",""T""]",prescriptions,thiazide diuretic|diuretic,both_sexes,NA,NA,EUR,NA,0.78227
X:153764217,"[""C"",""T""]",prescriptions,tramadol,both_sexes,NA,NA,EUR,NA,0.5563
X:153764217,"[""C"",""T""]",prescriptions,zopiclone,both_sexes,NA,NA,AFR,NA,0.16203
X:153764217,"[""C"",""T""]",prescriptions,zopiclone,both_sexes,NA,NA,EUR,NA,0.28961
